timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-01-28T22:52:47,bert_inference,ebe11622-9c84-4c08-9447-8cd82eeab14b,14.773544788360596,2.48229254119926e-06,0.0001680228121794,5.0,0.0,6.0,2.051713897122277e-05,0,2.46154526869456e-05,4.513259165816836e-05,France,FRA,centre-val de loire,,,macOS-12.6-arm64-arm-64bit,3.9.12,10,Apple M1 Pro,,,0.7404,47.2907,16.0,machine,N
2023-01-28T22:54:24,bert_inference,a7871ef0-7a91-4e65-a85a-789321c2b532,14.306457042694092,2.3995740513006843e-06,0.0001677266456775,5.0,0.0,6.0,1.9852288564046213e-05,0,2.3776330550511697e-05,4.3628619114557896e-05,France,FRA,centre-val de loire,,,macOS-12.6-arm64-arm-64bit,3.9.12,10,Apple M1 Pro,,,0.7404,47.2907,16.0,machine,N
2023-01-28T22:55:52,bert_inference,baf17aa0-f610-4453-986e-40d4d6d28077,14.53567385673523,2.43779148724344e-06,0.00016771093733049524,5.0,0.0,6.0,2.0170216427909023e-05,0,2.4153265158335376e-05,4.432348158624436e-05,France,FRA,centre-val de loire,,,macOS-12.6-arm64-arm-64bit,3.9.12,10,Apple M1 Pro,,,0.7404,47.2907,16.0,machine,N
